dataset,original_class,split,image_count,relative_path
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\6184AcGb9XL.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\61DVdFF9f-L - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\61DVdFF9f-L.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\634ec7fb55fe19788b75085f-18-watt-cfl-light-bulbs-4-pin-g24q-2 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\634ec7fb55fe19788b75085f-18-watt-cfl-light-bulbs-4-pin-g24q-2.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\640339-50P_PRO - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\640339-50P_PRO.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\65481011 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\65481011.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\66016104-inefficient-tungsten-light-bulbs-discarded-in-a-trash-can-green-eco-concept - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\66016104-inefficient-tungsten-light-bulbs-discarded-in-a-trash-can-green-eco-concept.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\694898-electronic-waste-thinkstock - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\694898-electronic-waste-thinkstock.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\6ft-Fluorescent-Box-Gallery-Image-1 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\6ft-Fluorescent-Box-Gallery-Image-1.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\74409247-old-cellphones-and-battery-electronic-waste-concept - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\74409247-old-cellphones-and-battery-electronic-waste-concept.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\7ade6617-865a-42bf-b8f8-12859169a351.a7819c077ec87ce47606d6942a125eea - Copy.jpeg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\7ade6617-865a-42bf-b8f8-12859169a351.a7819c077ec87ce47606d6942a125eea.jpeg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\800px-Ewaste-pile - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\800px-Ewaste-pile.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\8085 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\8085.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\85a44d0f-d9a2-37b6-93c1-1c21fed330cf - Copy.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\85a44d0f-d9a2-37b6-93c1-1c21fed330cf.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\8ft-Fluorescent-Box-Gallery-Image-1 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\8ft-Fluorescent-Box-Gallery-Image-1.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\_108381526_mediaitem108381525 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\_108381526_mediaitem108381525.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\_elektroschrott_hardware_kp_1200_a97c5f3517_8f5684198f6489c7d84856d3efe3ad10 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\_elektroschrott_hardware_kp_1200_a97c5f3517_8f5684198f6489c7d84856d3efe3ad10.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\abfall-ressourcen_produktverantwortung_elektronikaltgeraete_foto_fernseher-berg - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\abfall-ressourcen_produktverantwortung_elektronikaltgeraete_foto_fernseher-berg.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\AdobeStock_271026267 - Copy.jpeg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\AdobeStock_271026267.jpeg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\AdobeStock_365525290 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\AdobeStock_365525290.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\Alabama_CurtisPalmer - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\Alabama_CurtisPalmer.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\an-electronics-e-waste-recycling-collection-area-the-collection-is-APK6DT - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\an-electronics-e-waste-recycling-collection-area-the-collection-is-APK6DT.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\archives-ewaste-one_one - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\archives-ewaste-one_one.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\aving-led-and-fluorescent-lightbulbs-infographic-on-a-blue-background-vector - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\aving-led-and-fluorescent-lightbulbs-infographic-on-a-blue-background-vector.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\Avv5bVd22NhcKDUGMWzvNW - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\Avv5bVd22NhcKDUGMWzvNW.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\bbf3173e-a750-4687-97be-50f2a4cd2d2b - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\bbf3173e-a750-4687-97be-50f2a4cd2d2b.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\BLOG-Which-light-bulbs-need-a-ballast - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\BLOG-Which-light-bulbs-need-a-ballast.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\box1-img - Copy.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\box1-img.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\bulbs2 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\bulbs2.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\bulbs_2 - Copy.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\bulbs_2.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\bulbs_lg - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\bulbs_lg.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\BulbSchematic - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\BulbSchematic.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\CFL - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\CFL-1 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\CFL-1.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\CFL-Broken-Bulb-scaled - Copy.jpeg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\CFL-Broken-Bulb-scaled.jpeg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\cfl-product-family - Copy.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\cfl-product-family.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\CFL-VS-LED-Lighting - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\CFL-VS-LED-Lighting.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\CFL.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\cfl_app - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\cfl_app.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\cfl_bulbs - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\cfl_bulbs.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\cfllightbulbs - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\cfllightbulbs.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\Challenges-and-Opportunities-in-Electronic-Waste-Management-in-India-SHAMI - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\Challenges-and-Opportunities-in-Electronic-Waste-Management-in-India-SHAMI.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\circuit-board-electronic-waste-for-recycling-with-selective-focus-main-board - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\circuit-board-electronic-waste-for-recycling-with-selective-focus-main-board.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\cling-bin-with-discarded-electrical-and-electronic-devices-such-as-277722974 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\cling-bin-with-discarded-electrical-and-electronic-devices-such-as-277722974.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\close-up-shot-of-some-electronic-waste-E88KF4 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\close-up-shot-of-some-electronic-waste-E88KF4.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\Compact-Flourescent-Lighbulb - Copy.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\Compact-Flourescent-Lighbulb.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\Compact-fluorescent-lamps - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\Compact-fluorescent-lamps.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\compact-fluorescent-light-bulb-vector-3890 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\compact-fluorescent-light-bulb-vector-3890.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\compact-fluorescent-light-bulbs-with-typical-color-temperatures-vector-HGPGPK - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\compact-fluorescent-light-bulbs-with-typical-color-temperatures-vector-HGPGPK.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\Compact_fluorescent_light_bulb_with_GU24_connector - Copy.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\Compact_fluorescent_light_bulb_with_GU24_connector.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\computer-electronic-waste-29637446 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\computer-electronic-waste-29637446.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\crompton-bulbs-and-cfls-19-08-2021-975-240174309-zjbfq - Copy.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\crompton-bulbs-and-cfls-19-08-2021-975-240174309-zjbfq.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\db4789b29626 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\db4789b29626.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\depositphotos_30453211-stock-photo-modern-electronic-waste - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\depositphotos_30453211-stock-photo-modern-electronic-waste.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\depositphotos_38625459-stock-photo-incandescent-compact-fluorescent-halogen-lamps - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\depositphotos_38625459-stock-photo-incandescent-compact-fluorescent-halogen-lamps.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\detail_th_lightbulbs_cfl_content.jpg - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\detail_th_lightbulbs_cfl_content.jpg.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\disposing-lightbulbs-batteries - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\disposing-lightbulbs-batteries.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\Dont-Trash-fluorescent-bulbs - Copy.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\Dont-Trash-fluorescent-bulbs.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-inside-green-recycling-symbol-e-waste-concept-illustration-with-1118223065 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-inside-green-recycling-symbol-e-waste-concept-illustration-with-1118223065.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-schrott2 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-schrott2.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\E-Waste - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\E-waste - Copy.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste-2049017_1280 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste-2049017_1280.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste-3 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste-3.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste-e-waste-old-mobile-phones-battery-isolated-white-background-177536164 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste-e-waste-old-mobile-phones-battery-isolated-white-background-177536164.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste-electronic-waste-recycling-and-management - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste-electronic-waste-recycling-and-management.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste-lg-238744418 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste-lg-238744418.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\E-Waste-Management-in-India - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\E-Waste-Management-in-India-2016-Rules-Challenges-upsc-ias-essay3-e1559907374322 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\E-Waste-Management-in-India-2016-Rules-Challenges-upsc-ias-essay3-e1559907374322.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\E-Waste-Management-in-India.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste-policy-recast-to-focus-on-no-of-products-recycled - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste-policy-recast-to-focus-on-no-of-products-recycled.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste-process - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste-process.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste-recycling-law-1 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste-recycling-law-1.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\E-Waste.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\E-waste.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste2 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste2.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\E-Waste20types-493414483 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\E-Waste20types-493414483.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\E-Waste20Wednesday20-20Waste20Reduction20Week202022 - Copy.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\E-Waste20Wednesday20-20Waste20Reduction20Week202022.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste22 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste22.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste3 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste3.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste4 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e-waste4.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\E-Waste_Landfill - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\E-Waste_Landfill.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e_waste_1572334975 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e_waste_1572334975.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e_waste_1572344183_725x725 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e_waste_1572344183_725x725.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e_waste_660_062019115620 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\e_waste_660_062019115620.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\ectric-lighting-types-incandescent-light-bulb-halogen-lamp-cfl-and-573739525 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\ectric-lighting-types-incandescent-light-bulb-halogen-lamp-cfl-and-573739525.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\ectronic-gadgets-devices-on-white-table-e-waste-planned-obsolescence-2KF1CDY - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\ectronic-gadgets-devices-on-white-table-e-waste-planned-obsolescence-2KF1CDY.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\electonic-waste - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\electonic-waste.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\electrical-electronic-waste-1 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\electrical-electronic-waste-1.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\electronic-recycling - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\electronic-recycling.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\electronic-waste - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\Electronic-waste-1 - Copy.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\Electronic-waste-1.png
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\electronic-waste-collection-center-subsequent-recycling-circular-economy_761147-84 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\electronic-waste-collection-center-subsequent-recycling-circular-economy_761147-84.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\electronic-waste-disposal - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\electronic-waste-disposal.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\electronic-waste-e-waste - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\electronic-waste-e-waste-167412842216x9 - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\electronic-waste-e-waste-167412842216x9.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\Electronic-Waste-E-Waste-WEEE - Copy.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\Electronic-Waste-E-Waste-WEEE.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\electronic-waste-e-waste.jpg
phenomsg,Hazardous,unspecified,1,phenomsg\Hazardous\Hazardous\e-waste\electronic-waste-electronic-waste-old-computers-monitors-other-devices-to-recycle-109977003 - Copy.jpg
