hamming_distance,dataset_a,file_a,path_a,dataset_b,file_b,path_b
10,ewaste,train\Battery\battery_195.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Battery\battery_195.jpg,realwaste,Metal\Metal_718.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_718.jpg
10,realwaste,Metal\Metal_677.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_677.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_139.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_139.jpg
10,realwaste,Plastic\Plastic_131.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_131.jpg,realwaste,Textile Trash\Textile Trash_289.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Textile Trash\Textile Trash_289.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_56.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_56.jpg,realwaste,Textile Trash\Textile Trash_213.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Textile Trash\Textile Trash_213.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_129.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_129.jpg,trashnet,plastic\plastic179.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic179.jpg
10,realwaste,Glass\Glass_393.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_393.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_492.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_492.jpg
10,realwaste,Metal\Metal_51.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_51.jpg,realwaste,Metal\Metal_570.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_570.jpg
10,ewaste,train\Mouse\Mouse_143.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_143.jpg,realwaste,Cardboard\Cardboard_174.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Cardboard\Cardboard_174.jpg
10,realwaste,Glass\Glass_294.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_294.jpg,trashnet,glass\glass14.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass14.jpg
10,realwaste,Glass\Glass_33.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_33.jpg,realwaste,Metal\Metal_1.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_1.jpg
10,ewaste,train\Television\Television_221.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Television\Television_221.jpg,ewaste,train\Television\Television_48.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Television\Television_48.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_200.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_200.jpg,trashnet,metal\metal275.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal275.jpg
10,realwaste,Food Organics\Food Organics_201.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_201.jpg,trashnet,plastic\plastic255.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic255.jpg
10,realwaste,Food Organics\Food Organics_325.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_325.jpg,trashnet,plastic\plastic178.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic178.jpg
10,realwaste,Paper\Paper_130.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Paper\Paper_130.jpg,realwaste,Paper\Paper_312.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Paper\Paper_312.jpg
10,ewaste,test\Washing Machine\Washing_Machine_75.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\test\Washing Machine\Washing_Machine_75.jpg,trashnet,plastic\plastic467.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic467.jpg
8,ewaste,test\Washing Machine\Washing_Machine_4.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\test\Washing Machine\Washing_Machine_4.jpg,realwaste,Metal\Metal_616.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_616.jpg
10,realwaste,Metal\Metal_502.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_502.jpg,realwaste,Textile Trash\Textile Trash_90.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Textile Trash\Textile Trash_90.jpg
10,realwaste,Metal\Metal_562.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_562.jpg,realwaste,Metal\Metal_563.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_563.jpg
10,realwaste,Metal\Metal_126.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_126.jpg,realwaste,Plastic\Plastic_234.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_234.jpg
10,realwaste,Plastic\Plastic_22.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_22.jpg,realwaste,Plastic\Plastic_742.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_742.jpg
10,ewaste,val\Washing Machine\Washing_Machine_95.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Washing Machine\Washing_Machine_95.jpg,realwaste,Food Organics\Food Organics_75.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_75.jpg
10,realwaste,Plastic\Plastic_162.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_162.jpg,realwaste,Plastic\Plastic_585.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_585.jpg
10,trashnet,glass\glass453.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass453.jpg,trashnet,plastic\plastic76.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic76.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_205.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_205.jpg,realwaste,Plastic\Plastic_20.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_20.jpg
10,ewaste,train\Washing Machine\Washing_Machine_123.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Washing Machine\Washing_Machine_123.jpg,realwaste,Plastic\Plastic_251.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_251.jpg
8,trashnet,glass\glass444.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass444.jpg,trashnet,glass\glass74.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass74.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_141.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_141.jpg,trashnet,cardboard\cardboard133.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\cardboard\cardboard133.jpg
10,realwaste,Metal\Metal_598.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_598.jpg,realwaste,Metal\Metal_739.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_739.jpg
10,realwaste,Metal\Metal_38.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_38.jpg,trashnet,plastic\plastic19.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic19.jpg
8,realwaste,Metal\Metal_377.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_377.jpg,realwaste,Metal\Metal_522.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_522.jpg
10,realwaste,Plastic\Plastic_324.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_324.jpg,realwaste,Plastic\Plastic_906.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_906.jpg
10,realwaste,Metal\Metal_112.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_112.jpg,realwaste,Metal\Metal_240.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_240.jpg
8,realwaste,Metal\Metal_453.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_453.jpg,realwaste,Metal\Metal_469.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_469.jpg
10,realwaste,Glass\Glass_337.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_337.jpg,realwaste,Plastic\Plastic_867.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_867.jpg
8,realwaste,Metal\Metal_242.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_242.jpg,trashnet,plastic\plastic9.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic9.jpg
10,ewaste,train\Battery\battery_246.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Battery\battery_246.jpg,ewaste,train\Printer\Printer_132.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Printer\Printer_132.jpg
8,realwaste,Metal\Metal_191.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_191.jpg,realwaste,Plastic\Plastic_650.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_650.jpg
10,ewaste,train\Player\Player_249.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_249.jpg,realwaste,Food Organics\Food Organics_123.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_123.jpg
8,realwaste,Plastic\Plastic_101.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_101.jpg,realwaste,Plastic\Plastic_71.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_71.jpg
10,realwaste,Food Organics\Food Organics_143.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_143.jpg,realwaste,Food Organics\Food Organics_199.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_199.jpg
10,realwaste,Metal\Metal_628.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_628.jpg,realwaste,Plastic\Plastic_41.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_41.jpg
10,realwaste,Metal\Metal_563.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_563.jpg,realwaste,Metal\Metal_677.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_677.jpg
10,trashnet,glass\glass454.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass454.jpg,trashnet,plastic\plastic41.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic41.jpg
10,realwaste,Food Organics\Food Organics_202.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_202.jpg,trashnet,plastic\plastic9.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic9.jpg
10,realwaste,Cardboard\Cardboard_29.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Cardboard\Cardboard_29.jpg,realwaste,Cardboard\Cardboard_30.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Cardboard\Cardboard_30.jpg
10,realwaste,Plastic\Plastic_742.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_742.jpg,realwaste,Plastic\Plastic_817.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_817.jpg
10,realwaste,Metal\Metal_470.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_470.jpg,realwaste,Plastic\Plastic_590.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_590.jpg
10,ewaste,test\Washing Machine\Washing_Machine_75.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\test\Washing Machine\Washing_Machine_75.jpg,trashnet,metal\metal6.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal6.jpg
10,trashnet,metal\metal222.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal222.jpg,trashnet,metal\metal65.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal65.jpg
8,phenomsg,Recyclable\Recyclable\cans_all_type\500ml-blank-customized-drink-printed-aluminum-can-747.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\cans_all_type\500ml-blank-customized-drink-printed-aluminum-can-747.jpg,realwaste,Plastic\Plastic_464.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_464.jpg
8,realwaste,Miscellaneous Trash\Miscellaneous Trash_76.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_76.jpg,trashnet,plastic\plastic28.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic28.jpg
8,ewaste,train\PCB\pcb_116.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_116.jpg,ewaste,train\PCB\pcb_52.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_52.jpg
10,realwaste,Metal\Metal_252.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_252.jpg,realwaste,Plastic\Plastic_319.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_319.jpg
8,realwaste,Food Organics\Food Organics_198.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_198.jpg,realwaste,Food Organics\Food Organics_74.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_74.jpg
10,realwaste,Plastic\Plastic_688.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_688.jpg,realwaste,Plastic\Plastic_776.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_776.jpg
10,realwaste,Metal\Metal_300.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_300.jpg,realwaste,Metal\Metal_563.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_563.jpg
10,realwaste,Cardboard\Cardboard_97.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Cardboard\Cardboard_97.jpg,realwaste,Metal\Metal_317.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_317.jpg
10,realwaste,Metal\Metal_549.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_549.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_201.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_201.jpg
10,realwaste,Plastic\Plastic_221.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_221.jpg,trashnet,glass\glass74.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass74.jpg
8,realwaste,Metal\Metal_113.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_113.jpg,realwaste,Metal\Metal_179.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_179.jpg
10,trashnet,metal\metal148.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal148.jpg,trashnet,metal\metal160.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal160.jpg
10,realwaste,Plastic\Plastic_221.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_221.jpg,trashnet,metal\metal155.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal155.jpg
10,realwaste,Plastic\Plastic_479.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_479.jpg,realwaste,Plastic\Plastic_921.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_921.jpg
10,realwaste,Plastic\Plastic_121.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_121.jpg,realwaste,Plastic\Plastic_149.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_149.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_38.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_38.jpg,trashnet,plastic\plastic11.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic11.jpg
8,realwaste,Metal\Metal_588.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_588.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_114.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_114.jpg
8,realwaste,Metal\Metal_345.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_345.jpg,realwaste,Metal\Metal_735.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_735.jpg
8,realwaste,Metal\Metal_549.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_549.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_401.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_401.jpg
10,realwaste,Vegetation\Vegetation_172.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Vegetation\Vegetation_172.jpg,trashnet,paper\paper334.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper334.jpg
10,phenomsg,Non-Recyclable\Non-Recyclable\sanitary_napkin\006965731_1-a906255231db326e1934217ae548db6a.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Non-Recyclable\Non-Recyclable\sanitary_napkin\006965731_1-a906255231db326e1934217ae548db6a.png,realwaste,Metal\Metal_781.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_781.jpg
10,ewaste,train\Keyboard\Keyboard_141.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Keyboard\Keyboard_141.jpg,ewaste,train\Keyboard\Keyboard_165.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Keyboard\Keyboard_165.jpg
8,ewaste,train\PCB\pcb_30.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_30.jpg,ewaste,train\PCB\pcb_42.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_42.jpg
10,ewaste,train\Player\Player_74.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_74.jpg,realwaste,Plastic\Plastic_8.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_8.jpg
10,realwaste,Metal\Metal_478.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_478.jpg,realwaste,Metal\Metal_754.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_754.jpg
10,realwaste,Metal\Metal_725.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_725.jpg,realwaste,Metal\Metal_750.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_750.jpg
10,ewaste,train\Keyboard\Keyboard_208.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Keyboard\Keyboard_208.jpg,ewaste,val\Battery\battery_169.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Battery\battery_169.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_232.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_232.jpg,realwaste,Paper\Paper_262.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Paper\Paper_262.jpg
10,realwaste,Glass\Glass_201.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_201.jpg,realwaste,Glass\Glass_31.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_31.jpg
10,realwaste,Metal\Metal_706.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_706.jpg,realwaste,Plastic\Plastic_211.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_211.jpg
10,realwaste,Metal\Metal_543.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_543.jpg,realwaste,Plastic\Plastic_818.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_818.jpg
10,ewaste,train\Washing Machine\Washing_Machine_19.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Washing Machine\Washing_Machine_19.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_38.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_38.jpg
8,realwaste,Textile Trash\Textile Trash_30.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Textile Trash\Textile Trash_30.jpg,trashnet,cardboard\cardboard170.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\cardboard\cardboard170.jpg
10,realwaste,Plastic\Plastic_801.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_801.jpg,trashnet,glass\glass96.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass96.jpg
10,ewaste,train\Washing Machine\Washing_Machine_159.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Washing Machine\Washing_Machine_159.jpg,realwaste,Plastic\Plastic_221.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_221.jpg
10,trashnet,glass\glass74.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass74.jpg,trashnet,metal\metal6.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal6.jpg
8,ewaste,train\Mouse\Mouse_93.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_93.jpg,realwaste,Metal\Metal_423.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_423.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_337.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_337.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_438.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_438.jpg
8,realwaste,Metal\Metal_616.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_616.jpg,trashnet,metal\metal369.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal369.jpg
8,realwaste,Metal\Metal_334.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_334.jpg,realwaste,Metal\Metal_593.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_593.jpg
8,ewaste,train\Battery\battery_231.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Battery\battery_231.jpg,ewaste,train\Battery\battery_256.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Battery\battery_256.jpg
